,brand,province,city,area,name,address,lat,lng,Type,id
0,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,陕西省,商洛市,镇安县,ARIOSEyears,镇安县南新街旺夫人旁,33.423983,109.150424,购物服务;服装鞋帽皮具店;品牌服装店,B0FFIGAPX3
1,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,陕西省,商洛市,柞水县,艾诺丝·雅诗(悬月路),柞水县悬月路与西新街交叉口东50米,33.683596,109.111397,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,B0FFG37SCW
2,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,福建省,宁德市,寿宁县,艾诺丝,寿宁县鳌阳镇解放街159号,27.455335,119.504529,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,B0FFHUQHTF
3,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,福建省,宁德市,蕉城区,艾诺丝雅诗(宝信·城市广场),蕉城区天湖东路2号宝信·城市广场F2层,26.652793,119.538225,购物服务;服装鞋帽皮具店;品牌服装店,B0FFHHJJDJ
4,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,福建省,宁德市,霞浦县,艾诺丝雅诗(太康路),霞浦县松城街道太康路466号,26.881816,120.008590,购物服务;服装鞋帽皮具店;品牌服装店,B0FFGICNM6
5,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,内蒙古自治区,乌海市,海勃湾区,ARIOSE&years,海勃湾区人民路27号万客隆购物中心F4,39.667638,106.819700,购物服务;服装鞋帽皮具店;品牌服装店,B0FFG9ZDHA
6,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,内蒙古自治区,乌海市,海勃湾区,ARIOSE&years,海勃湾区人民路27号万客隆购物中心F4,39.667638,106.819700,购物服务;服装鞋帽皮具店;品牌服装店,B0FFG9ZDHA
7,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,广西壮族自治区,来宾市,忻城县,ARIOSEyears,忻城县城关镇芝州一路,24.065943,108.669929,购物服务;服装鞋帽皮具店;品牌服装店,B0FFIGK8HU
8,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,广西壮族自治区,来宾市,兴宾区,艾诺丝雅诗女装专卖店,兴宾区前卫路9号百悦商业广场二楼,23.727745,109.234657,购物服务;购物相关场所;购物相关场所,B0FFIWULZT
9,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,广东省,惠州市,惠城区,雅诗,惠城区麦地路60号君尚百货4楼,23.074717,114.412216,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,B0FFHE5RFP
10,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,广东省,惠州市,惠城区,雅诗,惠城区麦地路60号君尚百货4楼,23.074717,114.412216,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,B0FFHE5RFP
11,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,江苏省,泰州市,海陵区,艾诺丝雅诗,海陵区东进东路18号金鹰国际购物中心F3,32.496696,119.921978,购物服务;服装鞋帽皮具店;品牌服装店,B0FFH1W1Z2
12,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,江苏省,泰州市,海陵区,艾诺丝雅诗,海陵区一百3楼,32.494999,119.915855,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,B0FFJ3JN36
13,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,江苏省,泰州市,泰兴市,ARIOSEyears,泰兴市黄桥镇东进中路251号,32.239984,120.231905,购物服务;服装鞋帽皮具店;品牌服装店,B0FFIK6IWZ
14,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,江苏省,泰州市,高港区,艾诺丝,高港区金港南路50号,32.306057,119.879153,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,B0FFHMMKKJ
15,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,江苏省,泰州市,泰兴市,艾诺丝,泰兴市济川街道鼓楼西路92号,32.167203,120.015431,购物服务;购物相关场所;购物相关场所,B0FFGJ7IM7
16,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,山东省,淄博市,沂源县,ARIOSEyears,沂源县健康路16-1号,36.185970,118.169410,购物服务;服装鞋帽皮具店;品牌服装店,B0FFIK706F
17,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,山东省,淄博市,临淄区,艾诺丝雅诗,临淄区桓公路61号甲12号,36.814418,118.295858,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,B0FFHD9MS5
18,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,山东省,淄博市,淄川区,ARIOSE&YEARS(新星商厦),淄川区张博路大桥北新星商厦F3层,36.647538,117.959126,购物服务;服装鞋帽皮具店;品牌鞋店,B0FFH1BHR6
19,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,河南省,开封市,鼓楼区,艾诺丝,鼓楼区汉兴路30号,34.791762,114.322445,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,B0FFGEGZB6
20,ARIOSEYEARS|艾诺丝雅诗|艾诺丝·雅诗,河南省,开封市,鼓楼区,艾诺丝,鼓楼区汉兴路30号,34.791762,114.322445,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,B0FFGEGZB6
